gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,total_services,has_any_security,has_any_backup,is_long_term,avg_monthly_charges,charges_per_service,paperless_electronic,tenure_monthly_interaction
1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,25.4,1782.05,0,3,2,0,0,1,25.099295774647885,8.466666666666667,0,1778.0
1,0,1,0,17,1,2,1,0,2,2,0,2,2,0,1,2,102.55,1742.5,0,1,7,0,1,0,96.80555555555556,12.81875,1,1743.35
0,0,0,0,30,1,2,1,0,2,0,0,2,2,0,1,2,100.2,2983.8,1,2,6,0,1,0,96.25161290322582,14.314285714285715,1,3006.0
0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,24.0,24.0,0,0,2,0,0,0,12.0,8.0,0,24.0
0,0,1,1,19,1,2,2,1,1,1,1,1,1,2,0,3,25.6,485.9,0,1,2,0,0,1,24.294999999999998,8.533333333333333,0,486.40000000000003
0,0,1,0,26,1,0,0,0,2,2,0,2,2,2,1,1,73.5,1905.7,0,2,6,0,1,1,70.58148148148149,10.5,0,1911.0
0,0,1,1,21,1,0,1,0,2,0,0,0,0,0,1,0,74.05,1565.7,1,1,3,0,1,0,71.16818181818182,18.5125,0,1555.05
1,0,1,0,50,1,2,1,0,2,0,0,2,2,1,1,2,98.25,4858.7,0,3,6,0,1,1,95.26862745098039,14.035714285714286,1,4912.5
0,0,1,0,68,0,1,0,2,0,2,0,2,2,1,1,2,54.4,3723.65,0,3,5,1,1,1,53.96594202898551,9.066666666666666,1,3699.2
1,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,0,101.55,298.35,1,0,6,0,1,0,74.5875,14.507142857142856,0,304.65
1,0,1,1,9,1,0,1,0,0,2,2,2,2,0,0,2,103.1,970.45,0,0,6,1,1,0,97.045,14.728571428571428,0,927.9
0,0,1,1,51,0,1,0,2,0,0,2,0,0,2,0,0,34.2,1782.0,0,3,3,1,0,1,34.26923076923077,8.55,0,1744.2
0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,2,43.75,405.7,0,0,2,0,0,0,40.57,14.583333333333334,1,393.75
1,1,1,1,41,1,2,1,0,2,2,2,2,2,1,1,2,111.95,4534.9,1,2,8,1,1,1,107.97380952380952,12.43888888888889,1,4589.95
1,0,0,0,22,1,2,1,0,2,0,0,2,2,0,1,2,100.65,2415.95,0,1,6,0,1,0,105.04130434782608,14.37857142857143,1,2214.3
0,0,1,1,21,0,1,0,2,0,2,0,2,2,1,1,2,55.95,1157.05,1,1,5,1,1,1,52.59318181818182,9.325000000000001,1,1174.95
1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,116.05,8297.5,0,3,9,1,1,1,115.24305555555556,11.605,0,8239.55
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.75,45.75,1,0,2,0,0,0,22.875,15.25,0,45.75
1,0,1,1,26,1,2,0,0,0,2,2,2,2,1,1,1,82.0,2083.1,0,2,7,1,1,1,77.15185185185184,10.25,0,2132.0
1,0,1,0,71,1,2,0,2,2,0,2,0,0,2,0,0,65.15,4681.75,0,3,6,1,1,1,65.02430555555556,9.307142857142859,0,4625.650000000001
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,44.8,176.2,0,0,2,0,0,0,35.239999999999995,14.933333333333332,0,179.2
0,0,0,0,12,1,2,1,2,0,0,0,0,0,0,1,2,79.8,1001.2,0,0,4,1,0,0,77.01538461538462,15.959999999999999,1,957.5999999999999
0,0,1,0,18,1,2,1,0,0,0,2,2,0,0,1,2,88.85,1594.75,0,1,5,1,0,0,83.9342105263158,14.808333333333332,1,1599.3
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.95,212.4,0,0,3,0,0,0,53.1,18.7375,1,224.85000000000002
0,1,1,0,72,1,2,1,2,2,0,0,2,2,1,1,0,106.85,7677.4,0,3,7,1,1,1,105.16986301369863,13.35625,0,7693.2
1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,0,2,74.95,815.5,1,0,3,0,1,0,67.95833333333333,18.7375,0,824.45
0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,80.15,80.15,1,0,3,0,0,0,40.075,20.0375,0,80.15
1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,1,19.3,259.65,0,1,1,0,0,1,18.54642857142857,9.65,0,250.9
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,2,109.25,8109.8,1,3,8,1,1,1,111.09315068493152,12.13888888888889,1,7866.0
1,0,1,0,42,1,2,0,2,0,0,0,0,0,1,0,1,56.1,2386.85,0,2,4,1,0,1,55.50813953488372,11.22,0,2356.2000000000003
0,0,0,0,17,1,0,2,1,1,1,1,1,1,0,0,1,19.7,340.35,0,1,1,0,0,0,18.908333333333335,9.85,0,334.9
0,1,0,0,7,1,0,0,0,2,0,0,0,0,0,1,3,51.3,419.35,0,0,3,0,1,0,52.41875,12.825,0,359.09999999999997
0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,3,118.6,7990.05,0,3,9,1,1,1,115.79782608695652,11.86,0,8064.799999999999
1,0,1,1,56,1,2,2,1,1,1,1,1,1,2,0,0,24.15,1402.25,0,3,2,0,0,1,24.600877192982455,8.049999999999999,0,1352.3999999999999
0,0,1,1,38,1,0,2,1,1,1,1,1,1,1,0,3,20.3,749.35,0,2,1,0,0,1,19.214102564102564,10.15,0,771.4
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,2,115.5,8425.15,0,3,9,1,1,1,115.41301369863014,11.55,1,8316.0
0,0,0,0,48,1,2,2,1,1,1,1,1,1,1,0,1,25.05,1171.5,0,2,2,0,0,1,23.908163265306122,8.35,0,1202.4
0,1,1,0,52,1,2,1,2,2,2,0,2,2,0,1,2,109.1,5647.95,0,3,8,1,1,0,106.56509433962263,12.122222222222222,1,5673.2
0,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,3,19.65,708.8,0,2,1,0,0,1,19.688888888888886,9.825,0,687.75
1,0,1,0,67,1,2,1,0,2,2,2,2,2,2,1,0,111.3,7567.2,0,3,8,1,1,1,111.28235294117647,12.366666666666667,0,7457.099999999999
0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,29.9,29.9,0,0,2,1,0,0,14.95,9.966666666666667,0,29.9
1,0,0,0,53,1,0,1,0,2,0,2,0,0,0,1,3,80.6,4348.1,0,3,4,1,1,0,80.52037037037037,16.119999999999997,0,4271.799999999999
1,0,1,1,34,1,0,2,1,1,1,1,1,1,0,0,3,20.8,635.9,0,2,1,0,0,0,18.16857142857143,10.4,0,707.2
0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,1,35.2,108.95,1,0,2,0,0,0,27.2375,11.733333333333334,0,105.60000000000001
0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.8,78.8,1,0,3,0,0,0,39.4,19.7,0,78.8
1,0,0,0,19,1,0,1,0,0,2,2,2,0,0,0,3,89.95,1682.4,0,1,5,1,1,0,84.12,14.991666666666667,0,1709.05
0,1,1,0,60,1,2,1,2,2,2,2,2,2,2,1,0,116.05,6925.9,0,3,9,1,1,1,113.53934426229507,11.605,0,6963.0
1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,1,19.55,223.15,0,0,1,0,0,1,18.595833333333335,9.775,0,215.05
0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,106.4,5127.95,1,2,7,0,1,0,106.83229166666666,13.3,1,5000.8
1,0,0,0,18,1,0,0,2,0,0,0,0,0,0,0,2,49.4,874.8,1,1,3,1,0,0,46.04210526315789,12.35,0,889.1999999999999
0,0,1,1,60,1,2,1,2,2,2,2,2,2,2,0,1,115.25,6758.45,0,3,9,1,1,1,110.79426229508196,11.525,0,6915.0
1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,24.8,1874.3,0,3,2,0,0,1,25.675342465753424,8.266666666666667,0,1785.6000000000001
1,0,0,0,39,1,0,2,1,1,1,1,1,1,1,0,3,19.9,791.15,0,2,1,0,0,1,19.77875,9.95,0,776.0999999999999
0,0,1,0,59,1,0,1,2,0,2,0,0,0,1,1,1,81.25,4639.45,0,3,4,1,1,1,77.32416666666667,16.25,0,4793.75
1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,3,69.95,143.9,0,0,2,0,0,0,47.96666666666667,23.316666666666666,0,139.9
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.1,69.1,1,0,2,0,0,0,34.55,23.03333333333333,0,69.1
1,0,1,1,20,1,0,1,0,0,0,0,2,2,0,1,2,90.2,1776.55,1,1,4,0,0,0,84.59761904761905,18.04,1,1804.0
0,0,0,0,6,1,2,1,0,0,0,0,2,2,0,1,0,93.55,536.4,1,0,5,0,0,0,76.62857142857142,15.591666666666667,0,561.3
1,0,0,0,71,1,2,1,0,0,2,2,0,0,2,1,1,86.4,6172.0,0,3,5,1,1,1,85.72222222222223,14.4,0,6134.400000000001
0,0,1,0,24,1,2,0,2,2,2,0,0,0,0,0,3,66.3,1559.45,0,1,6,1,1,0,62.378,9.471428571428572,0,1591.1999999999998
1,1,1,0,67,1,2,1,0,0,0,0,2,2,0,1,1,94.65,6079.0,0,3,5,0,0,0,89.3970588235294,15.775,0,6341.55
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,3,80.85,80.85,1,0,3,0,0,0,40.425,20.2125,0,80.85
0,0,1,1,48,1,2,1,0,0,0,0,0,2,1,1,3,82.05,4029.95,1,2,4,0,0,1,82.2438775510204,16.41,0,3938.3999999999996
0,0,1,0,37,1,2,0,0,2,0,2,0,2,1,0,3,72.1,2658.4,0,2,6,1,1,1,69.9578947368421,10.299999999999999,0,2667.7
1,0,0,0,11,0,1,0,0,2,2,0,0,0,0,0,3,34.7,383.55,0,0,3,0,1,0,31.962500000000002,8.675,0,381.70000000000005
1,0,1,0,3,1,0,2,1,1,1,1,1,1,0,1,1,20.55,51.15,1,0,1,0,0,0,12.7875,10.275,0,61.650000000000006
0,0,1,0,18,1,0,1,0,0,2,0,2,2,0,1,1,95.95,1745.5,0,1,5,0,1,0,91.86842105263158,15.991666666666667,0,1727.1000000000001
1,0,1,1,50,1,0,0,0,0,0,0,0,0,1,1,0,44.8,2230.85,0,3,2,0,0,1,43.7421568627451,14.933333333333332,0,2240.0
0,0,1,1,67,1,2,1,2,0,2,2,2,2,1,1,2,109.4,7281.6,0,3,8,1,1,1,107.08235294117648,12.155555555555557,1,7329.8
0,0,1,0,25,1,0,0,2,2,0,2,0,2,0,1,3,71.05,1837.7,0,2,6,1,1,0,70.68076923076923,10.15,0,1776.25
0,1,0,0,2,1,2,1,0,0,2,0,0,0,0,1,2,78.55,149.55,1,0,4,0,1,0,49.85,15.709999999999999,1,157.1
1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,1,19.7,180.7,0,0,1,0,0,0,18.07,9.85,0,177.29999999999998
0,0,0,1,10,0,1,0,2,2,0,2,0,0,1,0,3,40.25,411.45,0,0,4,1,1,1,37.404545454545456,8.05,0,402.5
0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1328.35,0,3,1,0,0,1,18.709154929577462,9.925,0,1389.5
1,0,0,0,9,1,0,0,2,0,2,2,0,2,0,1,0,68.25,576.95,0,0,6,1,1,0,57.69500000000001,9.75,0,614.25
0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,1,20.15,68.45,0,0,1,0,0,0,13.690000000000001,10.075,0,80.6
0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,3,50.95,123.05,0,0,3,1,0,0,41.016666666666666,12.7375,0,101.9
0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,2,78.65,78.65,1,0,3,0,0,0,39.325,19.6625,0,78.65
1,0,0,0,19,0,1,0,0,0,0,0,0,0,0,1,0,25.15,468.35,0,1,1,0,0,0,23.4175,12.575,0,477.84999999999997
1,0,1,1,7,1,0,2,1,1,1,1,1,1,0,1,0,20.25,174.7,0,0,1,0,0,0,21.8375,10.125,0,141.75
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,42.9,42.9,1,0,2,0,0,0,21.45,14.299999999999999,1,42.9
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,44.0,0,0,2,0,0,0,22.0,14.666666666666666,0,44.0
0,0,1,1,9,1,0,2,1,1,1,1,1,1,1,0,3,20.25,172.35,0,0,1,0,0,1,17.235,10.125,0,182.25
0,0,0,0,3,0,1,0,2,0,0,2,0,0,0,0,3,34.25,139.35,1,0,3,1,0,0,34.8375,8.5625,0,102.75
0,0,0,0,9,0,1,0,2,0,2,2,2,2,0,0,3,58.5,539.85,1,0,6,1,1,0,53.985,8.357142857142858,0,526.5
0,0,0,0,5,1,0,0,2,0,2,0,0,0,0,0,1,55.8,300.4,0,0,4,1,1,0,50.06666666666666,11.16,0,279.0
0,0,1,1,56,1,0,1,0,0,0,0,2,2,1,0,0,88.9,4968.0,0,3,4,0,0,1,87.15789473684211,17.78,0,4978.400000000001
0,0,0,1,18,1,2,0,2,0,0,0,0,0,0,0,3,57.65,992.7,0,1,4,1,0,0,52.247368421052634,11.53,0,1037.7
1,1,0,0,49,1,2,1,0,0,0,0,2,2,0,1,2,96.2,4718.25,1,3,5,0,0,0,94.365,16.033333333333335,1,4713.8
1,0,1,0,70,1,2,0,2,2,2,2,2,0,2,0,3,79.15,5536.5,0,3,8,1,1,1,77.97887323943662,8.794444444444444,0,5540.5
0,0,0,0,72,1,2,1,0,2,2,2,2,2,2,1,1,108.05,7806.6,0,3,8,1,1,1,106.93972602739727,12.005555555555555,0,7779.599999999999
0,1,0,0,6,1,0,1,0,0,2,0,0,0,0,0,2,74.4,434.1,1,0,3,0,1,0,62.01428571428572,18.6,0,446.40000000000003
1,1,1,0,17,1,2,1,0,0,0,0,2,2,0,1,2,94.8,1563.9,0,1,5,0,0,0,86.88333333333334,15.799999999999999,1,1611.6
1,0,1,0,29,0,1,0,0,0,0,0,2,2,0,1,2,45.9,1332.4,0,2,3,0,0,0,44.413333333333334,11.475,1,1331.1
0,0,1,0,6,1,2,1,0,2,2,0,2,2,0,1,2,105.3,545.2,1,0,7,0,1,0,77.88571428571429,13.1625,1,631.8
1,0,1,0,63,1,2,1,0,0,2,0,2,2,2,0,2,102.6,6296.75,0,3,6,0,1,1,98.38671875,14.657142857142857,0,6463.799999999999
1,0,1,0,16,1,2,1,0,0,0,0,0,0,0,1,0,73.85,1284.2,1,1,3,0,0,0,75.54117647058824,18.4625,0,1181.6
1,0,0,0,59,1,0,0,0,0,2,0,0,2,1,1,0,61.35,3645.5,0,3,4,0,1,1,60.75833333333333,12.27,0,3619.65
0,0,0,0,3,1,0,0,0,0,2,0,2,0,0,0,2,57.55,161.45,0,0,4,0,1,0,40.3625,11.51,0,172.64999999999998
0,0,0,0,8,0,1,0,0,2,0,0,0,0,0,1,3,29.25,226.95,0,0,2,0,1,0,25.216666666666665,9.75,0,234.0
0,1,1,0,7,1,2,1,0,0,0,0,0,2,0,1,2,84.55,646.85,1,0,4,0,0,0,80.85625,16.91,1,591.85
0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,1,19.6,1441.65,0,3,1,0,0,1,20.893478260869568,9.8,0,1332.8000000000002
0,0,1,1,68,1,2,1,2,0,2,2,2,2,2,0,1,111.75,7511.3,0,3,8,1,1,1,108.85942028985508,12.416666666666666,0,7599.0
0,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,2,106.5,5621.85,0,3,7,0,1,1,106.07264150943396,13.3125,1,5538.0
1,0,1,1,72,1,2,1,2,2,0,2,2,2,2,1,1,107.7,7919.8,0,3,8,1,1,1,108.4904109589041,11.966666666666667,0,7754.400000000001
0,0,1,0,32,1,0,2,1,1,1,1,1,1,1,0,3,19.3,593.2,0,2,1,0,0,1,17.975757575757576,9.65,0,617.6
0,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,0,20.05,1423.65,0,3,1,0,0,1,19.50205479452055,10.025,0,1443.6000000000001
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,69.95,69.95,0,0,2,0,0,0,34.975,23.316666666666666,0,69.95
1,0,1,1,42,1,0,0,2,0,0,2,0,2,1,0,1,63.7,2763.35,0,2,5,1,0,1,64.2639534883721,10.616666666666667,0,2675.4
0,0,0,0,25,1,2,2,1,1,1,1,1,1,2,0,1,24.75,692.1,1,2,2,0,0,1,26.61923076923077,8.25,0,618.75
1,0,0,0,45,1,0,0,2,0,0,0,0,0,0,1,0,50.9,2298.55,0,2,3,1,0,0,49.96847826086957,12.725,0,2290.5
0,0,1,1,43,0,1,0,2,0,2,2,2,2,1,1,1,60.4,2640.55,0,2,6,1,1,1,60.0125,8.628571428571428,0,2597.2
1,0,1,0,37,1,2,0,2,0,2,0,2,2,1,0,3,79.25,2911.8,0,2,7,1,1,1,76.6263157894737,9.90625,0,2932.25
0,1,0,0,20,1,2,1,0,0,0,0,0,2,0,1,1,85.8,1727.5,1,1,4,0,0,0,82.26190476190476,17.16,0,1716.0
0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,2,24.45,86.6,1,0,1,0,0,0,17.32,12.225,1,97.8
1,0,1,0,63,1,0,1,2,2,2,2,2,2,2,1,1,110.1,6705.7,0,3,8,1,1,1,104.7765625,12.233333333333333,0,6936.299999999999
1,0,0,0,3,1,0,1,0,0,0,0,2,2,0,0,3,90.7,237.65,0,0,4,0,0,0,59.4125,18.14,0,272.1
1,0,1,1,66,1,2,2,1,1,1,1,1,1,2,1,1,25.3,1672.35,0,3,2,0,0,1,24.96044776119403,8.433333333333334,0,1669.8
1,0,0,0,28,1,2,1,0,2,2,0,2,2,0,1,2,105.7,2979.5,1,2,7,0,1,0,102.74137931034483,13.2125,1,2959.6
0,1,0,0,8,1,2,1,0,0,0,0,0,2,0,0,2,85.2,695.75,0,0,4,0,0,0,77.30555555555556,17.04,0,681.6
1,0,0,1,71,1,2,2,1,1,1,1,1,1,2,0,3,24.35,1654.6,0,3,2,0,0,1,22.980555555555554,8.116666666666667,0,1728.8500000000001
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.25,24.25,1,0,1,0,0,0,12.125,12.125,1,24.25
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,25.1,1857.85,0,3,2,0,0,1,25.45,8.366666666666667,0,1807.2
1,1,1,0,16,1,0,0,2,2,0,0,0,0,0,1,0,54.55,825.1,0,1,4,1,1,0,48.53529411764706,10.91,0,872.8
1,0,1,0,66,1,2,1,2,2,2,2,0,0,2,0,3,96.6,6424.25,0,3,7,1,1,1,95.88432835820896,12.075,0,6375.599999999999
0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,1,2,76.5,837.95,1,0,3,0,0,0,69.82916666666667,19.125,1,841.5
1,0,0,0,51,1,2,0,2,2,2,2,2,0,1,1,1,81.15,4126.2,0,3,8,1,1,1,79.35,9.016666666666667,0,4138.650000000001
0,0,0,1,8,0,1,0,2,0,0,0,0,2,0,1,2,38.5,330.8,0,0,3,1,0,0,36.75555555555556,9.625,1,308.0
1,0,0,0,14,1,0,1,0,0,0,0,2,2,0,1,2,92.9,1337.45,0,1,4,0,0,0,89.16333333333334,18.580000000000002,1,1300.6000000000001
0,0,0,0,4,1,2,1,0,2,0,2,0,2,0,1,2,93.5,362.2,1,0,6,1,1,0,72.44,13.357142857142858,1,374.0
0,0,0,0,70,1,2,0,2,2,2,0,2,2,2,0,3,84.7,5991.05,0,3,8,1,1,1,84.38098591549296,9.411111111111111,0,5929.0
0,0,0,1,70,1,2,0,2,2,0,2,0,0,2,0,2,66.0,4891.5,0,3,6,1,1,1,68.8943661971831,9.428571428571429,0,4620.0
0,1,1,0,54,1,2,1,0,2,0,0,2,2,1,1,1,101.5,5373.1,1,3,6,0,1,1,97.69272727272728,14.5,0,5481.0
1,0,0,1,28,1,0,1,2,0,0,0,0,0,0,1,0,74.9,2068.55,1,2,3,1,0,0,71.32931034482759,18.725,0,2097.2000000000003
1,0,0,0,24,1,0,2,1,1,1,1,1,1,2,0,3,20.75,487.05,0,1,1,0,0,1,19.482,10.375,0,498.0
0,0,1,0,69,1,0,0,0,2,0,0,0,2,2,1,1,61.45,4131.2,0,3,4,0,1,1,59.01714285714286,12.290000000000001,0,4240.05
1,0,1,1,42,1,0,0,2,2,0,0,0,0,0,0,3,54.5,2301.15,0,2,4,1,1,0,53.51511627906977,10.9,0,2289.0
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.6,131.65,1,0,2,0,0,0,43.88333333333333,23.2,1,139.2
0,1,0,0,39,1,2,1,0,0,2,0,2,2,0,1,2,99.75,4036.0,0,2,6,0,1,0,100.9,14.25,1,3890.25
1,0,1,1,45,1,2,1,0,2,2,2,2,2,2,1,0,109.75,4900.65,0,2,8,1,1,1,106.53586956521738,12.194444444444445,0,4938.75
1,0,1,1,72,1,2,0,2,2,2,2,2,0,2,1,0,80.85,5727.45,0,3,8,1,1,1,78.45821917808219,8.983333333333333,0,5821.2
0,0,0,0,38,1,0,2,1,1,1,1,1,1,2,0,3,20.3,743.05,0,2,1,0,0,1,19.0525641025641,10.15,0,771.4
1,0,1,0,72,1,2,0,2,2,2,2,0,0,2,1,0,67.8,4804.65,0,3,7,1,1,1,65.81712328767122,8.475,0,4881.599999999999
1,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,24.05,24.05,1,0,2,0,0,0,12.025,8.016666666666667,0,24.05
1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,1,1,19.8,1414.65,0,3,1,0,0,1,19.378767123287673,9.9,0,1425.6000000000001
1,0,1,0,55,1,2,2,1,1,1,1,1,1,2,0,0,25.7,1443.65,0,3,2,0,0,1,25.779464285714287,8.566666666666666,0,1413.5
0,0,1,1,51,0,1,0,0,0,2,2,2,2,1,1,2,56.15,2898.95,0,3,5,1,1,1,55.74903846153846,9.358333333333333,1,2863.65
1,0,0,0,63,1,0,0,2,2,2,2,2,2,2,1,0,86.7,5309.5,0,3,8,1,1,1,82.9609375,9.633333333333333,0,5462.1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,20.4,0,0,1,0,0,0,10.2,10.2,0,20.4
0,0,1,1,23,1,0,2,1,1,1,1,1,1,2,1,3,19.65,451.55,0,1,1,0,0,1,18.814583333333335,9.825,0,451.95
0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,50.55,50.55,1,0,3,0,1,0,25.275,12.6375,0,50.55
0,0,0,0,2,1,2,0,0,0,0,2,0,0,0,1,3,54.35,117.05,0,0,4,1,0,0,39.016666666666666,10.870000000000001,0,108.7
0,1,0,0,52,1,2,1,2,2,2,0,2,2,0,0,1,108.1,5839.3,0,3,8,1,1,0,110.17547169811321,12.011111111111111,0,5621.2
0,0,0,0,36,1,2,0,2,0,0,0,0,0,1,0,3,54.45,1893.5,0,2,4,1,0,1,51.17567567567568,10.89,0,1960.2
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.35,45.35,0,0,2,0,0,0,22.675,15.116666666666667,0,45.35
0,0,0,0,28,1,2,0,2,0,2,0,0,0,1,0,3,59.0,1654.45,0,2,5,1,1,1,57.050000000000004,9.833333333333334,0,1652.0
0,0,1,1,7,1,0,0,2,2,2,0,2,0,1,0,2,69.45,477.05,0,0,6,1,1,1,59.63125,9.921428571428573,0,486.15000000000003
1,0,0,0,14,1,2,1,0,2,0,0,2,2,0,1,2,100.55,1415.55,1,1,6,0,1,0,94.36999999999999,14.364285714285714,1,1407.7
1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,1,64.95,4546.0,0,3,7,1,1,1,62.273972602739725,8.11875,0,4676.400000000001
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,20.5,20.5,1,0,1,0,0,0,10.25,10.25,0,20.5
0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,3,18.85,163.2,0,0,1,0,0,0,14.836363636363636,9.425,0,188.5
1,0,0,0,42,1,0,2,1,1,1,1,1,1,1,0,0,19.8,849.9,0,2,1,0,0,1,19.765116279069765,9.9,0,831.6
0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,25.05,189.95,0,0,1,0,0,0,23.74375,12.525,0,175.35
1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,0,74.8,321.9,1,0,3,0,1,0,64.38,18.7,0,299.2
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.3,8058.55,0,3,9,1,1,1,110.39109589041097,11.43,0,8229.6
0,0,1,0,20,0,1,0,0,0,0,0,0,0,0,1,2,24.45,482.8,1,1,1,0,0,0,22.99047619047619,12.225,1,489.0
1,0,0,0,63,1,0,1,2,2,2,2,2,2,2,0,1,109.2,7049.75,0,3,8,1,1,1,110.15234375,12.133333333333333,0,6879.6
0,0,0,0,56,0,1,0,2,2,2,2,0,0,2,0,0,45.05,2560.1,0,3,5,1,1,1,44.9140350877193,7.508333333333333,0,2522.7999999999997
0,0,0,1,5,1,0,0,0,0,0,2,0,0,0,1,3,51.0,286.8,0,0,3,1,0,0,47.800000000000004,12.75,0,255.0
0,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,110.45,7982.5,0,3,8,1,1,1,109.34931506849315,12.272222222222222,0,7952.400000000001
1,1,1,1,68,1,2,1,0,2,2,0,0,0,0,1,2,84.65,5683.6,0,3,5,0,1,0,82.37101449275363,14.108333333333334,1,5756.200000000001
1,0,1,1,67,1,0,0,2,2,0,2,0,0,1,0,3,60.05,3994.05,0,3,5,1,1,1,58.73602941176471,10.008333333333333,0,4023.35
1,0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,44.65,369.15,0,0,2,0,0,0,41.016666666666666,14.883333333333333,0,357.2
1,0,1,1,52,1,2,1,0,2,0,2,0,2,0,1,0,93.25,4631.7,0,3,6,1,1,0,87.39056603773585,13.321428571428571,0,4849.0
0,0,1,1,18,1,0,2,1,1,1,1,1,1,0,1,3,20.25,401.95,0,1,1,0,0,0,21.155263157894737,10.125,0,364.5
0,0,1,1,59,1,2,2,1,1,1,1,1,1,2,0,3,25.45,1534.05,0,3,2,0,0,1,25.5675,8.483333333333333,0,1501.55
0,0,0,0,60,1,0,2,1,1,1,1,1,1,2,0,3,20.6,1093.0,0,3,1,0,0,1,17.918032786885245,10.3,0,1236.0
1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,1,2,94.1,701.3,0,0,5,0,0,0,87.6625,15.683333333333332,1,658.6999999999999
1,0,1,1,59,0,1,0,2,0,2,0,0,0,1,0,3,34.8,1980.3,0,3,3,1,1,1,33.005,8.7,0,2053.2
1,0,0,0,46,0,1,0,2,0,2,2,2,2,2,1,0,60.75,2893.4,0,2,6,1,1,1,61.56170212765958,8.678571428571429,0,2794.5
1,0,0,0,5,1,0,0,0,2,0,0,0,0,0,1,2,51.35,262.3,0,0,3,0,1,0,43.71666666666667,12.8375,1,256.75
1,1,1,0,59,0,1,0,2,0,2,2,2,2,2,1,1,64.05,3886.85,0,3,6,1,1,1,64.78083333333333,9.15,0,3778.95
0,0,1,0,70,1,2,0,0,2,2,2,2,2,2,1,0,84.8,5917.55,0,3,8,1,1,1,83.34577464788732,9.422222222222222,0,5936.0
0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,1,1,71.0,914.0,1,1,2,0,0,0,60.93333333333333,23.666666666666668,0,994.0
